route_id,time_s,direct_margin_dB,phase
K000013,6220.162194455958,38.686789494765065,爬升
K000013,6220.162194455958,38.686789494765065,巡航
K000013,6230.171498748273,35.538918688487996,巡航
K000013,6240.180803040586,31.479020403872497,巡航
K000013,6250.190107332901,28.442215904915557,巡航
K000013,6260.199411625214,26.1268598974478,巡航
K000013,6270.208715917529,24.276251973178063,巡航
K000013,6280.2180202098425,22.74095908977783,巡航
K000013,6290.227324502157,21.431428078393736,巡航
K000013,6300.236628794471,20.290781070918257,巡航
K000013,6310.245933086785,19.28093772479923,巡航
K000013,6320.255237379099,18.375259576472203,巡航
K000013,6330.264541671413,17.554427152791234,巡航
K000013,6340.273845963727,16.804003804332012,巡航
K000013,6350.283150256041,6.112928140452269,巡航
K000013,6360.292454548355,5.472543278977511,巡航
K000013,6370.301758840669,4.8759500256817745,巡航
K000013,6380.311063132983,4.317562970053061,巡航
K000013,6390.320367425297,3.792797908073794,巡航
K000013,6400.329671717611,3.297846725817209,巡航
K000013,6410.338976009925,2.8295120173755492,巡航
K000013,6420.34828030224,2.3850834229376403,巡航
K000013,6430.357584594553,1.9622436923898192,巡航
K000013,6440.366888886868,1.5589963105352211,巡航
K000013,6450.376193179181,1.173609016402267,巡航
K000013,6460.385497471496,0.804569211192657,巡航
K000013,6470.3948017638095,0.450548377755311,巡航
K000013,6480.404106056124,0.1103734141410655,巡航
K000013,6490.4134103484375,-0.21699666867228018,巡航
K000013,6500.422714640752,-0.5324898445386168,巡航
K000013,6510.432018933066,-0.8369368430529818,巡航
K000013,6520.44132322538,-1.1310842649454997,巡航
K000013,6530.450627517694,-1.415605560538225,巡航
K000013,6540.459931810008,-1.691110275526725,巡航
K000013,6550.469236102322,-1.958151881925744,巡航
K000013,6560.478540394636,-2.217234446069284,巡航
K000013,6570.48784468695,-2.4688183347817017,巡航
K000013,6580.497148979264,-2.7133251214248446,巡航
K000013,6590.506453271578,-2.9511418226937565,巡航
K000013,6600.515757563892,-3.182624572738618,巡航
K000013,6600.515757563892,-3.182624572738618,下降
K000013,6613.161540034595,-3.1815307994452553,下降
K000013,6625.8073225052985,-3.1807034065250974,下降
K000013,6625.8073225052985,-3.1807034065250974,物资投送
K000013,6635.8073225052985,-3.1807034065250974,物资投送
K000013,6645.8073225052985,-3.1807034065250974,物资投送
K000013,6655.8073225052985,-3.1807034065250974,物资投送
K000013,6665.8073225052985,-3.1807034065250974,物资投送
K000013,6675.8073225052985,-3.1807034065250974,物资投送
K000013,6685.8073225052985,-3.1807034065250974,物资投送
K000013,6695.8073225052985,-3.1807034065250974,物资投送
K000013,6705.8073225052985,-3.1807034065250974,物资投送
K000013,6715.8073225052985,-3.1807034065250974,物资投送
K000013,6725.8073225052985,-3.1807034065250974,物资投送
K000013,6735.8073225052985,-3.1807034065250974,物资投送
K000013,6745.8073225052985,-3.1807034065250974,物资投送
K000013,6755.8073225052985,-3.1807034065250974,物资投送
K000013,6765.8073225052985,-3.1807034065250974,物资投送
K000013,6775.8073225052985,-3.1807034065250974,物资投送
K000013,6785.8073225052985,-3.1807034065250974,物资投送
K000013,6795.8073225052985,-3.1807034065250974,物资投送
K000013,6805.8073225052985,-3.1807034065250974,物资投送
K000013,6815.8073225052985,-3.1807034065250974,物资投送
K000013,6825.8073225052985,-3.1807034065250974,物资投送
K000013,6835.8073225052985,-3.1807034065250974,物资投送
K000013,6845.8073225052985,-3.1807034065250974,物资投送
K000013,6855.8073225052985,-3.1807034065250974,物资投送
K000013,6865.8073225052985,-3.1807034065250974,物资投送
K000013,6865.8073225052985,-3.1807034065250974,爬升
K000013,6876.3454745642175,-3.1815307994452553,爬升
K000013,6886.883626623137,-3.182624572738618,爬升
K000013,6886.883626623137,-3.182624572738618,巡航
K000013,6896.892930915452,-2.9511418226937565,巡航
K000013,6906.902235207765,-2.7133251214248446,巡航
K000013,6916.91153950008,-2.4688183347817017,巡航
K000013,6926.9208437923935,-2.217234446069284,巡航
K000013,6936.930148084708,-1.958151881925744,巡航
K000013,6946.939452377022,-1.691110275526725,巡航
K000013,6956.948756669336,-1.415605560538225,巡航
K000013,6966.95806096165,-1.1310842649454997,巡航
K000013,6976.967365253964,-0.8369368430529818,巡航
K000013,6986.976669546278,-0.5324898445386168,巡航
K000013,6996.985973838592,-0.21699666867228018,巡航
K000013,7006.995278130906,0.1103734141410655,巡航
K000013,7017.00458242322,0.450548377755311,巡航
K000013,7027.013886715534,0.804569211192657,巡航
K000013,7037.023191007848,1.173609016402267,巡航
K000013,7047.032495300162,1.5589963105352211,巡航
K000013,7057.041799592476,1.9622436923898192,巡航
K000013,7067.05110388479,2.3850834229376403,巡航
K000013,7077.060408177104,2.8295120173755492,巡航
K000013,7087.069712469418,3.297846725817166,巡航
K000013,7097.079016761732,3.792797908073794,巡航
K000013,7107.088321054047,4.317562970053061,巡航
K000013,7117.0976253463605,4.8759500256817745,巡航
K000013,7127.106929638675,5.472543278977511,巡航
K000013,7137.1162339309885,6.112928140452269,巡航
K000013,7147.125538223303,16.804003804332012,巡航
K000013,7157.134842515617,17.554427152791234,巡航
K000013,7167.144146807931,18.375259576472203,巡航
K000013,7177.153451100245,19.28093772479923,巡航
K000013,7187.162755392559,20.290781070918257,巡航
K000013,7197.172059684873,21.431428078393736,巡航
K000013,7207.181363977187,22.74095908977783,巡航
K000013,7217.190668269501,24.276251973178063,巡航
K000013,7227.199972561815,26.1268598974478,巡航
K000013,7237.209276854129,28.442215904915557,巡航
K000013,7247.218581146443,31.47902040387251,巡航
K000013,7257.227885438757,35.53891868848801,巡航
K000013,7267.237189731071,38.686789494765065,巡航
K000013,7267.237189731071,38.686789494765065,下降
K000013,7278.272450554639,40.51249670393854,下降
K000013,7289.3077113782065,42.82696128604411,下降
K000013,7300.3429722017745,45.991499761200515,下降
K000013,7311.3782330253425,51.02077101907966,下降
K000013,7322.41349384891,64.34305466321658,下降
K000013,7333.448754672478,45.92517525248826,下降
K000017,7419.934350113863,45.92517525248826,爬升
K000017,7430.270162927758,61.112049858219024,爬升
K000017,7440.605975741653,49.47771326049792,爬升
K000017,7450.941788555549,44.67666318485098,爬升
K000017,7461.277601369443,41.60262375505661,爬升
K000017,7471.613414183338,39.33670718159725,爬升
K000017,7481.949226997233,37.541278436303585,爬升
K000017,7492.285039811129,36.0541551774287,爬升
K000017,7502.620852625024,34.784811522125366,爬升
K000017,7512.956665438919,33.67753505706102,爬升
K000017,7523.292478252814,32.695587580241394,爬升
K000017,7533.628291066709,31.813460767653964,爬升
K000017,7543.964103880604,31.012719579398436,爬升
K000017,7554.299916694499,30.27960695200305,爬升
K000017,7564.635729508394,29.603583756332725,爬升
K000017,7564.635729508394,29.603583756332725,巡航
K000017,7574.724378074736,29.05919405903549,巡航
K000017,7584.813026641077,27.7448145556738,巡航
K000017,7594.901675207419,26.17558852357979,巡航
K000017,7604.990323773761,24.63881442483317,巡航
K000017,7615.078972340102,23.230049281041573,巡航
K000017,7625.167620906444,21.963587493394385,巡航
K000017,7635.256269472786,20.827721760892402,巡航
K000017,7645.344918039127,19.804953609695048,巡航
K000017,7655.4335666054685,18.878442253315043,巡航
K000017,7665.52221517181,18.033686942780193,巡航
K000017,7675.610863738152,17.258661619946324,巡航
K000017,7685.6995123044935,16.5435054163829,巡航
K000017,7695.788160870835,15.880136255397844,巡航
K000017,7705.876809437177,15.261900308715667,巡航
K000017,7715.9654580035185,14.683283147567224,巡航
K000017,7726.05410656986,14.139680334106274,巡航
K000017,7736.142755136201,13.6272176907095,巡航
K000017,7746.231403702543,13.142610909823162,巡航
K000017,7756.320052268885,12.683055638536757,巡航
K000017,7766.408700835226,12.246140987439318,巡航
K000017,7776.497349401568,11.829781033488587,巡航
K000017,7786.58599796791,11.432160189503364,巡航
K000017,7796.674646534251,11.051689315542475,巡航
K000017,7806.763295100593,10.686970204107098,巡航
K000017,7816.851943666934,10.336766637752689,巡航
K000017,7826.940592233275,-1.9358561573312727e-05,巡航
K000017,7837.029240799618,-0.32436713050313415,巡航
K000017,7847.117889365959,-0.6371536939185631,巡航
K000017,7857.2065379323,-0.9391673612445004,巡航
K000017,7867.295186498643,-1.2311191974881837,巡航
K000017,7877.383835064984,-1.5136527030663132,巡航
K000017,7887.472483631325,-1.7873520395093863,巡航
K000017,7897.561132197667,-2.0527490509620776,巡航
K000017,7907.649780764008,-2.310329285149521,巡航
K000017,7917.73842933035,-2.560537178764932,巡航
